active_source_references,asset_type,authority_inventory_bytes,authority_inventory_sha256,authority_witness_target_presence,current_public_source_package_presence,distribution_disposition,edition_id,existing_backend_record,extras_installed,format_classification,frozen_bytes,frozen_path,frozen_sha256,id,localized_derivative_target_presence,machine_backend_evidence_artifact_id,name,o018_pyomo_highs,platform_classification,proprietary_runtime_required_for_r017_workflow,recorded_at,redistribution_status,replacement_asset_ids,resource_id,responsible_workflow,rights_component_id,runtime,runtime_closure_disposition,runtime_closure_evidence_artifact_id,runtime_dependencies,runtime_dependency_ids,schema_name,schema_version,source_bytes,source_content_sha256,source_linkage,source_path,status,supersedes_id,target_bytes,target_content_sha256,target_hash_guard,target_path,version,visualization_runtime_closure_role,wheel_artifact_id,witness_kind
,source_notebook,1293,9234ac83f4a31332b2e726c9df8ec56e020e9ceeb4961d4acde32db02333f722,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/assignment_problem_gurobi.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/assignment_problem_gurobi.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,true,,jupyter_notebook_json,,,,asset.r017.ch04.notebook.assignment-problem.gurobi,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""verified_separately_attributed_pyomo_highs_adaptation"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.assignment-generic""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""The generic assignment adaptation is executable and verified.""}",python_notebook_requiring_proprietary_gurobi_runtime_and_license,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Python"",""Jupyter"",""gurobipy/Gurobi""]","[""dependency.gurobi""]",interlanguage.asset,0.1.0,1293,9234ac83f4a31332b2e726c9df8ec56e020e9ceeb4961d4acde32db02333f722,,Intro-Math-Programming/baseText/optimization/optimization-examples/assignment_problem_gurobi.ipynb,source_frozen,,,,,,,,,optimization_notebook_gurobi
,source_notebook,1347,93dc9579b2bbce9cf03fed76ab2c4228548fe926d4e8d845361777f8c8ebe581,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/assignment_problem_pulp.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/assignment_problem_pulp.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,true,,jupyter_notebook_json,,,,asset.r017.ch04.notebook.assignment-problem.pulp,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""verified_separately_attributed_pyomo_highs_adaptation"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.assignment-generic""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""The generic assignment adaptation is executable and verified.""}",open_source_python_pulp_solver_workflow,false,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_runtime_not_frozen_or_shipped_for_this_witness,,"[""Python"",""Jupyter"",""PuLP"",""PuLP solver backend""]",[],interlanguage.asset,0.1.0,1347,93dc9579b2bbce9cf03fed76ab2c4228548fe926d4e8d845361777f8c8ebe581,,Intro-Math-Programming/baseText/optimization/optimization-examples/assignment_problem_pulp.ipynb,source_frozen,,,,,,,,,optimization_notebook_pulp
,source_notebook,1643,8c4a8a32d5102355313f1b60e3bed035f51a03e9d356a5174154c2615881130b,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/machine_assignment_gurobi.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/machine_assignment_gurobi.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,true,,jupyter_notebook_json,,,,asset.r017.ch04.notebook.machine-assignment.gurobi,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""verified_separately_attributed_pyomo_highs_adaptation"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.assignment-machine""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""The binary assignment adaptation is executable and verified.""}",python_notebook_requiring_proprietary_gurobi_runtime_and_license,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Python"",""Jupyter"",""gurobipy/Gurobi""]","[""dependency.gurobi""]",interlanguage.asset,0.1.0,1643,8c4a8a32d5102355313f1b60e3bed035f51a03e9d356a5174154c2615881130b,,Intro-Math-Programming/baseText/optimization/optimization-examples/machine_assignment_gurobi.ipynb,source_frozen,,,,,,,,,optimization_notebook_gurobi
,source_notebook,2024,f0eb419dc86902b100650178f8c4abb3e9bd34ac4ffd8d693049813b99567321,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/machine_assignment_pulp.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/machine_assignment_pulp.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,true,,jupyter_notebook_json,,,,asset.r017.ch04.notebook.machine-assignment.pulp,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""verified_separately_attributed_pyomo_highs_adaptation"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.assignment-machine""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""The binary assignment adaptation is executable and verified.""}",open_source_python_pulp_solver_workflow,false,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_runtime_not_frozen_or_shipped_for_this_witness,,"[""Python"",""Jupyter"",""PuLP"",""PuLP solver backend""]",[],interlanguage.asset,0.1.0,2024,f0eb419dc86902b100650178f8c4abb3e9bd34ac4ffd8d693049813b99567321,,Intro-Math-Programming/baseText/optimization/optimization-examples/machine_assignment_pulp.ipynb,source_frozen,,,,,,,,,optimization_notebook_pulp
,source_notebook,1508,cfe08d1d59f2eb5a009f31618a00d7539484676ee74d5edf350abc56eb23423d,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/multi_period_investment_gurobi.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/multi_period_investment_gurobi.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,true,,jupyter_notebook_json,,,,asset.r017.ch04.notebook.multi-period-investment.gurobi,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""design_unresolved_no_complete_executable_replacement"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.investment-multi-period""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""O018 records the unresolved variable-domain, idle-cash, repeat-choice, and payout-timing questions and does not invent a solver result.""}",python_notebook_requiring_proprietary_gurobi_runtime_and_license,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Python"",""Jupyter"",""gurobipy/Gurobi""]","[""dependency.gurobi""]",interlanguage.asset,0.1.0,1508,cfe08d1d59f2eb5a009f31618a00d7539484676ee74d5edf350abc56eb23423d,,Intro-Math-Programming/baseText/optimization/optimization-examples/multi_period_investment_gurobi.ipynb,source_frozen,,,,,,,,,optimization_notebook_gurobi
,source_notebook,1696,8c60512d9d5adb4b1348e0626f14a3e3680b2f721f408a5fde89e3dd143e2296,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/multi_period_investment_pulp.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/multi_period_investment_pulp.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,true,,jupyter_notebook_json,,,,asset.r017.ch04.notebook.multi-period-investment.pulp,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""design_unresolved_no_complete_executable_replacement"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.investment-multi-period""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""O018 records the unresolved variable-domain, idle-cash, repeat-choice, and payout-timing questions and does not invent a solver result.""}",open_source_python_pulp_solver_workflow,false,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_runtime_not_frozen_or_shipped_for_this_witness,,"[""Python"",""Jupyter"",""PuLP"",""PuLP solver backend""]",[],interlanguage.asset,0.1.0,1696,8c60512d9d5adb4b1348e0626f14a3e3680b2f721f408a5fde89e3dd143e2296,,Intro-Math-Programming/baseText/optimization/optimization-examples/multi_period_investment_pulp.ipynb,source_frozen,,,,,,,,,optimization_notebook_pulp
,source_notebook,1597,f53b932fa8550e2ede2fce30341f4d855c43aa7a41ca1472cf4f573f02ae1e45,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/multicommodity_flow_gurobi.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/multicommodity_flow_gurobi.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,true,,jupyter_notebook_json,,,,asset.r017.ch04.notebook.multicommodity-flow.gurobi,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""verified_separately_attributed_pyomo_highs_adaptation"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.multicommodity-integer""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""The integer multicommodity-flow adaptation is executable and verified.""}",python_notebook_requiring_proprietary_gurobi_runtime_and_license,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Python"",""Jupyter"",""gurobipy/Gurobi""]","[""dependency.gurobi""]",interlanguage.asset,0.1.0,1597,f53b932fa8550e2ede2fce30341f4d855c43aa7a41ca1472cf4f573f02ae1e45,,Intro-Math-Programming/baseText/optimization/optimization-examples/multicommodity_flow_gurobi.ipynb,source_frozen,,,,,,,,,optimization_notebook_gurobi
,source_notebook,1876,9ca967f994bda65885f8a9586f2931e8512ea50aea40dbbecb50d75083fb2774,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/multicommodity_flow_pulp.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/multicommodity_flow_pulp.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,true,,jupyter_notebook_json,,,,asset.r017.ch04.notebook.multicommodity-flow.pulp,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""verified_separately_attributed_pyomo_highs_adaptation"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.multicommodity-integer""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""The integer multicommodity-flow adaptation is executable and verified.""}",open_source_python_pulp_solver_workflow,false,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_runtime_not_frozen_or_shipped_for_this_witness,,"[""Python"",""Jupyter"",""PuLP"",""PuLP solver backend""]",[],interlanguage.asset,0.1.0,1876,9ca967f994bda65885f8a9586f2931e8512ea50aea40dbbecb50d75083fb2774,,Intro-Math-Programming/baseText/optimization/optimization-examples/multicommodity_flow_pulp.ipynb,source_frozen,,,,,,,,,optimization_notebook_pulp
,source_notebook,1600,b3409c3972eef05ab1f358c68f7129e43f4e63695a0d02a857e1bbd6a732dd38,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/multicommodity_sourcesink_gurobi.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/multicommodity_sourcesink_gurobi.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,true,,jupyter_notebook_json,,,,asset.r017.ch04.notebook.multicommodity-sourcesink.gurobi,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""verified_separately_attributed_pyomo_highs_adaptation"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.multicommodity-fractional""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""The fractional source/sink multicommodity adaptation is executable and verified.""}",python_notebook_requiring_proprietary_gurobi_runtime_and_license,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Python"",""Jupyter"",""gurobipy/Gurobi""]","[""dependency.gurobi""]",interlanguage.asset,0.1.0,1600,b3409c3972eef05ab1f358c68f7129e43f4e63695a0d02a857e1bbd6a732dd38,,Intro-Math-Programming/baseText/optimization/optimization-examples/multicommodity_sourcesink_gurobi.ipynb,source_frozen,,,,,,,,,optimization_notebook_gurobi
,source_notebook,2012,736d792aeb0648cc10d4c724036b68bca5b2586811b560c489e2ea6e27fa1e51,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/multicommodity_sourcesink_pulp.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/multicommodity_sourcesink_pulp.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,true,,jupyter_notebook_json,,,,asset.r017.ch04.notebook.multicommodity-sourcesink.pulp,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""verified_separately_attributed_pyomo_highs_adaptation"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.multicommodity-fractional""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""The fractional source/sink multicommodity adaptation is executable and verified.""}",open_source_python_pulp_solver_workflow,false,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_runtime_not_frozen_or_shipped_for_this_witness,,"[""Python"",""Jupyter"",""PuLP"",""PuLP solver backend""]",[],interlanguage.asset,0.1.0,2012,736d792aeb0648cc10d4c724036b68bca5b2586811b560c489e2ea6e27fa1e51,,Intro-Math-Programming/baseText/optimization/optimization-examples/multicommodity_sourcesink_pulp.ipynb,source_frozen,,,,,,,,,optimization_notebook_pulp
,source_notebook,1343,55150b739852419ae20fdc904e1f025e6d31011545ca0a511a749a20ebe06382,"{""bytes"":null,""path"":""Intro-Math-Programming/baseText/optimization/optimization-examples/production_overtime_gurobi.ipynb"",""present"":false,""sha256"":null}","{""authority_witness_path"":""source/Intro-Math-Programming/baseText/optimization/optimization-examples/production_overtime_gurobi.ipynb"",""authority_witness_present"":false,""localized_derivative_path"":null,""localized_derivative_present"":false}",authority_original_pruned_from_target_and_current_public_source_package; frozen_authority_only,,true,,jupyter_notebook_json,,,,asset.r017.ch04.notebook.production-overtime.gurobi,"{""bytes"":null,""path"":null,""present"":false,""sha256"":null}",artifact.backend.machine-backend-evidence,,"{""disposition"":""parameter_required_no_complete_executable_replacement"",""mapping_role"":""direct_model_family_witness"",""mapping_unit_ids"":[""unit.o018.lab.ch04.production-overtime""],""pyomo_highs_applicability"":""applicable"",""runtime_dependency_ids"":[""dependency.pyomo"",""dependency.highs""],""scope_note"":""O018 preserves the missing regular/overtime capacity parameters and does not fabricate an executable optimum.""}",python_notebook_requiring_proprietary_gurobi_runtime_and_license,true,2026-08-23T00:00:00+02:00,,,,codex-r017-o018-id-production,rights.r017.code,,external_proprietary_runtime_not_shipped,,"[""Python"",""Jupyter"",""gurobipy/Gurobi""]","[""dependency.gurobi""]",interlanguage.asset,0.1.0,1343,55150b739852419ae20fdc904e1f025e6d31011545ca0a511a749a20ebe06382,,Intro-Math-Programming/baseText/optimization/optimization-examples/production_overtime_gurobi.ipynb,source_frozen,,,,,,,,,optimization_notebook_gurobi
